"zpid","price","address","bedrooms","bathrooms","sqft","price_per_sqft","property_type","status","latitude","longitude","state","region","hoa","mls_number","parking_garage","description","days_on_market","year_built","acreage","front_photo","image_path","link","scraped_at"
"20044770","$778,000","3884 Fredonia Dr APT F, Los Angeles, CA 90068","2","3","1,429",544.44,"Condo","For Sale",34.134922,-118.36235,"CA","Los Angeles","850","AR25261085","Carport","Listing Provided by: Autumn Yuan DRE #01801341 626-393-5315,Re/Max Premier Prop Arcadia Private end unit in a gated community, this rare Mid-Century Modern architectural condominium—designed by esteemed architect Lorenzo Tedesco—offers two stories of glass, nine-foot ceilings, and sweeping views in the Hollywood Hills bordering Studio City. At 1,429 sq ft, this stylish two-level home features an open floor plan with a spacious living room, fireplace, private balcony, and powder room, while the u",NA,"1981",NA,"","property_images/20044770_img1.jpg","https://www.zillow.com/homedetails/3884-Fredonia-Dr-APT-F-Los-Angeles-CA-90068/20044770_zpid/",2025-11-21 10:16:20.64839
"21307204","$1,065,000","1403 W Santa Cruz St, San Pedro, CA 90732","3","3","2,295",464.05,"Single Family","For Sale",33.74393,-118.30669,"CA","San Pedro",NA,"PW25263578","Carport","Listing Provided by: Joseph De Long DRE #01921973 714-476-7455,Keller Williams Realty Welcome to this charming 3 bed and 3 bath home in the wonderful Holy Trinity neighborhood of San Pedro. This house has had some very fine recent upgrades that are sure to impress. A fresh coat of interior paint blends perfectly with the new carpet and laminate wood floor; The large living room is big enough for family gatherings and shares a fireplace with the dining room; The kitchen has new quartz countertops",NA,"1990",NA,"","property_images/21307204_img1.jpg","https://www.zillow.com/homedetails/1403-W-Santa-Cruz-St-San-Pedro-CA-90732/21307204_zpid/",2025-11-21 10:16:20.64839
"19944404","$1,199,999","4944 Don Pio Dr, Woodland Hills, CA 91364","4","3","1,827",656.81,"Single Family","For Sale",34.15822,-118.60421,"CA","Woodland Hills",NA,"SR25135779Originating","Attached Garage","November 16, 2025 at 02:15pmListing Provided by:Samantha Mitchell DRE #02119288 818-519-7032,Keller Williams Realty Calabasas","157","1963",NA,"","property_images/19944404_img1.jpg","https://www.zillow.com/homedetails/4944-Don-Pio-Dr-Woodland-Hills-CA-91364/19944404_zpid/",2025-11-21 10:16:20.64839
"20800017","$1,200,000","8655 Appian Way, Los Angeles, CA 90046","3","3","1,559",769.72,"Single Family","For Sale",34.107533,-118.38118,"CA","Los Angeles",NA,"25574525","Carport","Architecturally designed residence in the sought-after West Sunset Laurel Canyon community, just minutes from Hollywood Boulevard, Sunset Boulevard, Skybar, and other iconic destinations. This rare fixer offers an exceptional opportunity to reimagine a truly distinctive home, complete with captivating views from a front-facing balcony that extends across the living room. Inside, soaring ceilings, multiple fireplaces, and a dramatic open layout set the stage for a stunning transformation. The upp",NA,"1962","19620.44","","property_images/20800017_img1.jpg","https://www.zillow.com/homedetails/8655-Appian-Way-Los-Angeles-CA-90046/20800017_zpid/",2025-11-21 10:18:59.848219
"20383786","$3,645,000","8025 Stewart Ave, Los Angeles, CA 90045","5","6","4,228",862.11,"Single Family","For Sale",33.96605,-118.40981,"CA","Los Angeles","2","25618709","Carport","This stunning new construction home combines modern luxury with versatile living spaces. With 5 bedrooms, 6 bathrooms, + an ADU, 4228 sqft of meticulously designed living space. This home truly has it all, as you enter you are welcomed by a grand living and dining room with soaring ceilings and rich wood floors that guide you through the open-concept main level. The chef's kitchen is a masterpiece, featuring custom cabinetry, Sub Zero appliances, and a generous island perfect for entertaining yo",NA,"2025",NA,"","property_images/20383786_img1.jpg","https://www.zillow.com/homedetails/8025-Stewart-Ave-Los-Angeles-CA-90045/20383786_zpid/",2025-11-21 10:18:59.848219
"20163821","$575,000","11383 Old Ranch Cir, Chatsworth, CA 91311","2","2","1,073",535.88,"Townhouse","For Sale",34.27625,-118.611244,"CA","Chatsworth","565","SR25260409","Attached Garage","Listing Provided by: Brenda Ross DRE #00952276 661-803-5878,Equity Union Stunning Chatsworth Townhome with Mountain Views located in the Highly Desirable California West Community! As you enter this Amazing home you are in awe with the Cathedral Ceilings & Bright Open Floor Plan. This Fabulous Home Boasts 2 Bedrooms, 2 Bathrooms, Large Family Room with Romantic Fireplace & Sliding Doors to the Large Private Patio Area. Great for Family Gatherings & Entertaining! Beautifully Updated Kitchen with ",NA,"1988","19885.07","","property_images/20163821_img1.jpg","https://www.zillow.com/homedetails/11383-Old-Ranch-Cir-Chatsworth-CA-91311/20163821_zpid/",2025-11-21 10:18:59.848219
"19940588","$6,400,000","5354 Vanalden Ave, Tarzana, CA 91356","6","8","6,863",932.54,"Single Family","For Sale",34.168274,-118.549644,"CA","Tarzana",NA,"25532241","Carport","Experience the epitome of upscale LA living in this stunning single-story modern estate, offering nearly 7,000 sq ft of refined living space on a rare and private 0.6-acre lot. Soaring 14-foot ceilings and walls of glass define the home's expansive, open-concept layout, seamlessly blending indoor and outdoor living. Private and luxurious, this meticulously built home is a true masterpiece of scale, design, and craftsmanship. The heart of the home is an awe-inspiring great room that opens to a re",NA,"1948","19480.6","","property_images/19940588_img1.jpg","https://www.zillow.com/homedetails/5354-Vanalden-Ave-Tarzana-CA-91356/19940588_zpid/",2025-11-21 10:18:59.848219
"20783355","$5,495,000","501 N Cahuenga Blvd, Los Angeles, CA 90004","5","5","4,596",1195.6,"Single Family","For Sale",34.07913,-118.32983,"CA","Los Angeles",NA,"25621049","Carport","Extensively renovated and expanded Mediterranean home, gracefully set above the street on a prime corner lot in the heart of Hancock Park. Blending timeless architecture with modern comfort, this two-story residence offers sophistication, warmth, and effortless indoor-outdoor living. Expanded in the 1950s by famed architect John Lautner, the home retains its distinctive character while featuring an open design ideal for today's lifestyle. Sliding glass walls open to a lush backyard with a expans",NA,"1923","19230.33","","property_images/20783355_img1.jpg","https://www.zillow.com/homedetails/501-N-Cahuenga-Blvd-Los-Angeles-CA-90004/20783355_zpid/",2025-11-21 10:18:59.848219
"20033023","$7,349,000","4137 Mary Ellen Ave, Studio City, CA 91604","4","6","6,289",1168.55,"Single Family","For Sale",34.1447,-118.42006,"CA","Studio City",NA,"25584285","Carport","Located on a quiet tree-lined street in the prestigious Longridge Estates sits this newly constructed architectural masterpiece with a fully permitted detached Accessory Dwelling Unit (ADU). Designed with precision and artistry, the residence balances bold form with refined detail. Two striking A-frame volumes rise above the central mass and open to upper-level deck gardens with lush views. Inside, the grand entry hallway showcases sanded limestone floors, oak-encased beams and lighting by Appar",NA,"2022",NA,"","property_images/20033023_img1.jpg","https://www.zillow.com/homedetails/4137-Mary-Ellen-Ave-Studio-City-CA-91604/20033023_zpid/",2025-11-21 10:18:59.848219
"89148471","$674,999","16414 W Nicklaus Dr UNIT 146, Sylmar, CA 91342","3","3","2,000",337.5,"Townhouse","For Sale",34.325054,-118.49135,"CA","Sylmar","611","25576413","Carport","Attractive 2-story end unit with only one shared wall in the Legends at Cascades. Built in 2010, this 2,000 sq ft home offers an open floor plan with a spacious kitchen, dining area, and living room with fireplace. The first floor also includes a laundry room, 1/2 bath, and attached 2-car garage. Upstairs, you'll find three bedrooms, including a primary suite with a generous en-suite bath and walk-in closet. Outdoor spaces include a private front patio and a backyard patio with turf. Community a",NA,"2010","20100.67","","property_images/89148471_img1.jpg","https://www.zillow.com/homedetails/16414-W-Nicklaus-Dr-UNIT-146-Sylmar-CA-91342/89148471_zpid/",2025-11-21 10:18:59.848219
"20537557","$6,495,000","308 Oceano Dr, Los Angeles, CA 90049","4","4","3,248",1999.69,"Single Family","For Sale",34.057343,-118.4727,"CA","Los Angeles",NA,"25611889","Carport","Tucked away on a quiet cul-de-sac in prime Brentwood, this charming traditional sits on a nearly 11,000 sq ft lot surrounded by mature trees and lush greenery. The expansive, sun-filled yard features a sparkling pool and a tranquil setting that feels worlds away from the city. Move-in ready as is or take advantage of the permitted plans for a major addition. A rare opportunity to enjoy or enhance a property in one of Brentwood's most sought-after locations - and an additional opportunity to take",NA,"1950",NA,"","property_images/20537557_img1.jpg","https://www.zillow.com/homedetails/308-Oceano-Dr-Los-Angeles-CA-90049/20537557_zpid/",2025-11-21 10:18:59.848219
"20568538","$849,000","4715 5th Ave, Los Angeles, CA 90043","4","2","1,553",546.68,"Single Family","For Sale",34.00049,-118.32281,"CA","Los Angeles",NA,"OC25245572","Carport","Listing Provided by: Leo Jing DRE #02004829 626-245-6226,JC Pacific Corp Highly upgraded and professionally designed Gated modern single level Four bedrooms, two full baths home. Central AC, upgraded flooring, upgraded baseboards, new double-paned windows and updated lighting throughout the home. The open floor plan offers a large kitchen with kitchen island and dinning room, huge living room. The kitchen offers new stainless steel appliances, upgraded stone countertops, custom backsplash and br",NA,"1917",NA,"","property_images/20568538_img1.jpg","https://www.zillow.com/homedetails/4715-5th-Ave-Los-Angeles-CA-90043/20568538_zpid/",2025-11-21 10:18:59.848219
"2069352481","$268,000","320 S Ardmore Ave, Los Angeles, CA 90020",NA,"1","368",728.26,"Condo","For Sale",34.06832,-118.301216,"CA","Los Angeles","288","TR25255364","Carport","Listing Provided by: Mia McLeod DRE #01497207 9097626719,McLeod & Associates,Darwin Ciria DRE #01981762,MCLEOD AND ASSOCIATES Prime location in the heart of Los Angeles, within walking distance from the revitalized Koreatown with its ever so vibrant nightlife, entertainment and culinary scene, with plenty of restaurant & shopping destinations such as the Normandie Club, Anju House, Iki Ramen, Lock & Key. Great investment for anyone looking for upside potential. Perfect for urban city life/work a",NA,"1973",NA,"","property_images/2069352481_img1.jpg","https://www.zillow.com/homedetails/320-S-Ardmore-Ave-Los-Angeles-CA-90020/2069352481_zpid/",2025-11-21 10:21:37.095821
"20443596","$1,950,000","24 20th Ave, Venice, CA 90291","3","4","1,755",1111.11,"Single Family","For Sale",33.9851,-118.47092,"CA","Venice",NA,"25612311","Carport","Discover the perfect blend of coastal charm and investment potential at 24 20th Avenue. This mid-century triplex, situated on a picturesque walk street, offers three unique units just steps from the world-famous Venice Boardwalk. The property features: Front Unit: A thoughtfully remodeled 1-bedroom, 1-bathroom home featuring a private fenced yard, ideal for entertaining or relaxing. Includes stackable laundry for modern convenience. Middle Unit: A charming and cozy 1-bedroom, 1-bathroom space wi",NA,"1948",NA,"","property_images/20443596_img1.jpg","https://www.zillow.com/homedetails/24-20th-Ave-Venice-CA-90291/20443596_zpid/",2025-11-21 10:21:37.095821
"20786332","$1,799,000","360 N Edinburgh Ave, Los Angeles, CA 90048","4","2","2,058",874.15,"Single Family","For Sale",34.07791,-118.363396,"CA","Los Angeles",NA,"25619731","Carport","Prime development and investor opportunity in a highly desirable location surrounded by remodeled homes and new construction. The interior needs significant work, making this ideal for developers, investors, or buyers seeking a full remodel or ground-up build. Property will be sold strictly as-is with no repairs, no credits, no concessions, and no showings; drive-by only. Buyers must conduct all due diligence independently prior to submitting an offer, including inspections, zoning, and redevelo",NA,"1928",NA,"","property_images/20786332_img1.jpg","https://www.zillow.com/homedetails/360-N-Edinburgh-Ave-Los-Angeles-CA-90048/20786332_zpid/",2025-11-21 10:21:37.095821
"20124371","$699,000","8651 Ranchito Ave, Panorama City, CA 91402","3","1","1,374",508.73,"Single Family","For Sale",34.227646,-118.438416,"CA","Panorama City",NA,"SR25224120","Carport","Listing Provided by: Arthur Aslanian DRE #01291836 818-335-1239,Berkshire Hathaway HomeServices California Properties Single-story gated home with major upgrades and a permitted large family room – perfect for an ADU conversion! Enjoy a spacious living room, kitchen with breakfast nook, large bedrooms, and a full bathroom, plus a 2-car garage and wide driveway for extra parking. The private entertainer’s backyard features a small above-ground pool, covered patio with built-in sink, manicured lan",NA,"1950",NA,"","property_images/20124371_img1.jpg","https://www.zillow.com/homedetails/8651-Ranchito-Ave-Panorama-City-CA-91402/20124371_zpid/",2025-11-21 10:21:37.095821
"446397448","$650,000","400 S Broadway Ave #1021, Los Angeles, CA 90013","1","1","751",865.51,"Condo","For Sale",34.04902,-118.24932,"CA","Los Angeles","790","25620003","Carport","Experience elevated urban living at Perla on Broadway, one of Downtown LA's most sought-after luxury high-rises. This beautifully upgraded 1-bedroom, 1-bath residence offers 751 square feet of refined comfort with sweeping views of the city skyline. Thoughtful custom touches create a home that feels modern and exceptionally functional. The elegant wood slat wall with integrated shelving, the tailored closet system, the designer bedroom drapery, and the built-in home office all add intentional st",NA,"2019",NA,"","property_images/446397448_img1.jpg","https://www.zillow.com/homedetails/400-S-Broadway-Ave-1021-Los-Angeles-CA-90013/446397448_zpid/",2025-11-21 10:21:37.095821
"458190099","$5,300,000","8951 Saint Ives Dr, West Hollywood, CA 90069","5","6","3,921",1351.7,"Single Family","For Sale",34.093464,-118.38751,"CA","West Hollywood",NA,"25613263","Carport","Set high above the city in the coveted Hollywood Hills, this three-story architectural retreat with Guest house is the epitome of refined Los Angeles living. Sprawling 180-degree panoramas stretch from the Downtown skyline to the Pacific Ocean and on the clearest days, Catalina Island graces the horizon. Tucked away behind lush, mature, and terraced landscaping on a private estate lot, the residence offers five sumptuous bedrooms and six baths, married with the serenity of a hideaway yet moments",NA,"1939",NA,"","property_images/458190099_img1.jpg","https://www.zillow.com/homedetails/8951-Saint-Ives-Dr-West-Hollywood-CA-90069/458190099_zpid/",2025-11-21 10:21:37.095821
"20529699","$1,399,000","1793 N Beverly Glen Blvd, Los Angeles, CA 90077","3","2","2,172",644.11,"Single Family","For Sale",34.10302,-118.446365,"CA","Los Angeles",NA,"OC25177337","Carport","Listing Provided by: Ziad Najm DRE #01243424 ziad@cedarrealestate.com,Cedar Real Estate, Inc.,Jeff Basford DRE #01742121,OC Residential Located in the serene Beverly Glen Canyon just minutes north of Sunset Blvd, this enchanting retreat awaits. Step inside the welcoming main foyer and discover a spacious studio ideal for remote work or a music studio. Journey up the stairs to the cozy family room with a gas fireplace, kitchen with central island and breakfast bar, and double patio doors opening ",NA,"1957","19571.52","","property_images/20529699_img1.jpg","https://www.zillow.com/homedetails/1793-N-Beverly-Glen-Blvd-Los-Angeles-CA-90077/20529699_zpid/",2025-11-21 10:21:37.095821
"20939203","$700,000","856 W 73rd St, Los Angeles, CA 90044","4","4","2,339",299.27,NA,"For Sale",33.97336,-118.289055,"CA","Los Angeles",NA,"SR25262769","Carport","Listing Provided by: Maricela Alvarado DRE #01932276 818-298-3223,JohnHart Real Estate This beautifully maintained triplex at 856 73rd Ave, Los Angeles presents an incredible opportunity for both investors and owner-occupants seeking versatility and strong income potential. The property features three well-kept units: the front unit offers 2 bedrooms and 1 bathroom, while the second and third units each include 1 bedroom and 1 bathroom. With consistent rental demand and reliable tenants already ",NA,"1914",NA,"","property_images/20939203_img1.jpg","https://www.zillow.com/homedetails/856-W-73rd-St-Los-Angeles-CA-90044/20939203_zpid/",2025-11-21 10:21:37.095821
"20529804","$1,285,000","1113 N Beverly Glen Blvd, Los Angeles, CA 90077","3","2","1,198",1072.62,"Single Family","For Sale",34.09468,-118.440994,"CA","Los Angeles",NA,"25613913","Carport","Nestled in the verdant, time-honored canyons of Bel Air, this gracious residence embodies the enduring charm of classic California living. Two spacious bedrooms and two elegantly appointed baths provide refined comfort, while a versatile den w fireplace offers a quiet retreat for study or repose. A charming bonus room, accessed through the attached two-car garage, invites use as a traditional guest suite, artist's studio, or family library. The driveway affords parking for guests. Surrounded by ",NA,"1958",NA,"","property_images/20529804_img1.jpg","https://www.zillow.com/homedetails/1113-N-Beverly-Glen-Blvd-Los-Angeles-CA-90077/20529804_zpid/",2025-11-21 10:21:37.095821
"20069895","$599,900","14031 Astoria St UNIT 102, Sylmar, CA 91342","3","2","1,649",363.8,"Townhouse","For Sale",34.311832,-118.43935,"CA","Sylmar",NA,"AR25055521Originating","Attached Garage","November 07, 2025 at 12:11amListing Provided by:Samuel Chao DRE #02072695 626-898-2011,PARTNER Real Estate","251","1992",NA,"","property_images/20069895_img1.jpg","https://www.zillow.com/homedetails/14031-Astoria-St-UNIT-102-Sylmar-CA-91342/20069895_zpid/",2025-11-21 10:24:31.605192
"19985319","$2,685,000","13817 Valley Vista Blvd, Sherman Oaks, CA 91423","4","6","2,750",976.36,"Single Family","For Sale",34.144573,-118.43417,"CA","Sherman Oaks",NA,"SR25234291","Carport","Listing Provided by: Sharone Barazani DRE #01295849 818-528-2218,Coldwell Banker Realty New!!! Experience elevated living in this beautifully reimagined custom home, ideally located South of the Boulevard in one of Sherman Oaks’ most coveted neighborhoods—walking distance to Ventura Blvd’s top restaurants, boutiques, and cafes. Meticulously remodeled with a focus on natural, organic design, this light-filled sanctuary features an airy open floor plan with vaulted white oak ceilings, expansive sl",NA,"2025",NA,"","property_images/19985319_img1.jpg","https://www.zillow.com/homedetails/13817-Valley-Vista-Blvd-Sherman-Oaks-CA-91423/19985319_zpid/",2025-11-21 10:24:31.605192
"2065609799","$10,000,000","3140 Coldwater Canyon Ave, Studio City, CA 91604","8","9","7,200",1388.89,"Single Family","For Sale",34.1306,-118.40711,"CA","Studio City",NA,"25611531","Carport","THE ROYAL OAK ESTATE This 4-1/2 acre unique parcel of land features a magnificent residence with guest house on an amazing, private compound surrounded by lush Oaks and beautiful greenery. The private driveway winds 3/4 of a mile off of Coldwater Canyon bringing you to the main house. Over 1000 mature protected Oak trees, roaming indigenous animals, hiking trails, and pristine views of Studio City and the mountains. This impeccably upgraded Farmhouse designed, finished home features 8 LARGE bedr",NA,NA,"4.23","","property_images/2065609799_img1.jpg","https://www.zillow.com/homedetails/3140-Coldwater-Canyon-Ave-Studio-City-CA-91604/2065609799_zpid/",2025-11-21 10:24:31.605192
"20494312","$8,595,000","2950 Club Dr, Los Angeles, CA 90064","7","9","7,830",1097.7,"Single Family","For Sale",34.037716,-118.40035,"CA","Los Angeles",NA,"25606933","Carport","Perched atop one of the highest points in Cheviot Hills, this brand-new contemporary estate, designed and built by Arzuman Brothers, showcases sweeping 270-degree views and architectural sophistication throughout. Set on a 9,779 sq ft lot, this 7-bedroom, 9-bathroom home spans three stories of thoughtfully designed living space. The chef's kitchen features Miele appliances, double islands with a breakfast nook, and custom Italian cabinetry all set against the stunning backdrop of the Los Angeles",NA,"2025",NA,"","property_images/20494312_img1.jpg","https://www.zillow.com/homedetails/2950-Club-Dr-Los-Angeles-CA-90064/20494312_zpid/",2025-11-21 10:24:31.605192
"19962150","$850,000","15410 Runnymede St, Van Nuys, CA 91406","4","3","2,232",380.82,"Single Family","For Sale",34.205532,-118.46882,"CA","Van Nuys",NA,"GD25245646","Carport","Listing Provided by: Armen Minissian DRE #01797147 818-674-6888,Huntington Group Welcome to 15410 Runnymede Street — a warm and inviting 4-bedroom, 3-bath home offering 2,232 sq. ft. of comfortable living space on a desirable corner lot. From the moment you arrive, you’ll appreciate the home’s great curb appeal and welcoming atmosphere. Inside, the spacious floor plan features a bright living area that flows seamlessly into the dining room — perfect for family gatherings or entertaining friends.",NA,"1969",NA,"","property_images/19962150_img1.jpg","https://www.zillow.com/homedetails/15410-Runnymede-St-Van-Nuys-CA-91406/19962150_zpid/",2025-11-21 10:24:31.605192
"20536612","$8,300,000","144 N Bowling Green Way, Los Angeles, CA 90049","6","7","7,109",1167.53,"Single Family","For Sale",34.06072,-118.47695,"CA","Los Angeles",NA,"25587549","Carport","Ideally situated in prime Brentwood and thoughtfully tucked away, this newer-construction estate offers a rare blend of elegance, sophistication, and privacy, providing a serene setting that feels worlds apart despite its central location. A dramatic entry sets the stage for the 6-bedroom, 7-bath residence, where soaring ceilings, an abundance of natural light, and sleek lines are softened by carefully curated finishes. Designer-done throughout, the open-concept floor plan is both modern and inv",NA,"2019",NA,"","property_images/20536612_img1.jpg","https://www.zillow.com/homedetails/144-N-Bowling-Green-Way-Los-Angeles-CA-90049/20536612_zpid/",2025-11-21 10:24:31.605192
"19957573","$500,000","7924 Woodman Ave UNIT 35, Panorama City, CA 91402","2","2","1,127",443.66,"Condo","For Sale",34.21456,-118.43006,"CA","Panorama City","485","SR25258234","Carport","Listing Provided by: Grace Kim DRE #01904662 818-272-5586,JohnHart Real Estate Located in the heart of Panorama City this well maintained and beautiful condo represents the true meaning of pride of homeownership! Highlights include open space floor plan, high beam ceiling throughout the home, large ample windows for natural lighting, and rare oversized private balcony with dual pane doors- perfect for relaxing after a long day or entertaining guests! Charming kitchen includes granite countertops",NA,"1971",NA,"","property_images/19957573_img1.jpg","https://www.zillow.com/homedetails/7924-Woodman-Ave-UNIT-35-Panorama-City-CA-91402/19957573_zpid/",2025-11-21 10:24:31.605192
"250223304","$60,000,000","8875 Thrasher Ave, Los Angeles, CA 90069","7","9","7,137",8406.89,"Single Family","For Sale",34.09973,-118.38548,"CA","Los Angeles",NA,NA,"Carport","THIS ARCHITECTURAL MASTERPIECE COMPOSED OF 2 UNITS CALLED THE BIRD IS LOCATED IN THE HOLLYWOOD HILLS IN THE BIRD STREETS- THE BEST AND WEALTHIEST NEIGHBORHOOD IN THE WORLD WITH THE GREATEST VIEW RIGHT ON THE LARGEST LOT ABOVE THE FAMOUS ENTERTAINMENT AND SHOPPING LOCATION SUNSET BLVD. ONE 7,137 UNIT IS FOR SALE WHICH IS ATTACHED TO A LARGER 16,559 SF. UNIT MAIN BUILDING BOTH ACCESSED WITH A GLASS ELEVATOR FROM THE GARAGE AT STREET LEVEL TO SHOW OFF THE VIEW ESPECIALLY FOR FAMOUS GUESTS. THIS BEA",NA,NA,"2","","property_images/250223304_img1.jpg","https://www.zillow.com/homedetails/8875-Thrasher-Ave-Los-Angeles-CA-90069/250223304_zpid/",2025-11-21 10:24:31.605192
"97866591","$725,000","6001 Carlton Way APT 201, Los Angeles, CA 90028","2","2","1,170",619.66,"Condo","For Sale",34.100727,-118.32019,"CA","Los Angeles","546","25616347","Carport","Experience modern sophistication in this sunlit, front-facing corner condo perched in the heart of Hollywood. Boasting high ceilings and windows on three sides, this turnkey unit features a thoughtful open-concept design including two inviting ensuite bedrooms with only one adjoining wall. The airy living area and kitchen highlight gleaming quartz countertops with a breakfast bar, stainless steel farm sink and appliances complemented by ample storage cabinetry. Flowing seamlessly to an expansive",NA,"2009",NA,"","property_images/97866591_img1.jpg","https://www.zillow.com/homedetails/6001-Carlton-Way-APT-201-Los-Angeles-CA-90028/97866591_zpid/",2025-11-21 10:24:31.605192
"20543991","$2,395,000","16177 Alcima Ave, Pacific Palisades, CA 90272","4","3","1,977",1211.43,"Single Family","For Sale",34.05024,-118.536835,"CA","Pacific Palisades",NA,"25613467","Carport","Enjoy beautiful ocean views from this light-filled Pacific Palisades residence that blends warmth, charm, and coastal tranquility. With just under 2,000 sq.ft. of living space, the home sits on a beautifully landscaped, elevated lot that enhances its privacy and natural light. At the heart of the home is an enchanting central courtyard, accessible from most rooms, creating a seamless indoor-outdoor flow perfect for relaxed California living. The main level features a spacious living room, a form",NA,"1938",NA,"","property_images/20543991_img1.jpg","https://www.zillow.com/homedetails/16177-Alcima-Ave-Pacific-Palisades-CA-90272/20543991_zpid/",2025-11-21 10:27:13.197662
"68966589","$399,000","18350 Hatteras St APT 183, Tarzana, CA 91356","3","2","1,030",387.38,"Condo","For Sale",34.17679,-118.53264,"CA","Tarzana","587","25601177","Carport","Beautifully updated 3-bed, 2-bath condo in the highly desirable Tara Village community of Tarzana. This stylish unit features fresh paint, brand-new appliances, and an expansive living area that opens to a spacious private patio - perfect for indoor-outdoor living. The bright kitchen offers tile flooring and sleek Euro-style white cabinetry. The generous primary suite includes great closet space and a private bath with modern finishes. Two additional bedrooms feature sliding door closets and sha",NA,"1972",NA,"","property_images/68966589_img1.jpg","https://www.zillow.com/homedetails/18350-Hatteras-St-APT-183-Tarzana-CA-91356/68966589_zpid/",2025-11-21 10:27:13.197662
"20502804","$600,000","1885 Veteran Ave APT 103, Los Angeles, CA 90025","2","2","920",652.17,"Condo","For Sale",34.04666,-118.43862,"CA","Los Angeles","580","25571301","Carport","Stylish and spacious, this beautifully appointed two-bedroom, two-bathroom condo offers an ideal floor plan in one of Westwood's most sought-after locations. Enter through a serene courtyard framed by palm trees and lush landscaping, and step into a freshly painted unit featuring rich wood floors in the living area and a private balcony. The open-concept kitchen includes bar seating, ample cabinetry, and a dishwasher, and flows seamlessly into the great room, complete with a cozy fireplace, perf",NA,"1973",NA,"","property_images/20502804_img1.jpg","https://www.zillow.com/homedetails/1885-Veteran-Ave-APT-103-Los-Angeles-CA-90025/20502804_zpid/",2025-11-21 10:27:13.197662
"20809965","$4,295,000","2073 N Catalina St, Los Angeles, CA 90027","4","5","--",NA,"Single Family","For Sale",34.109627,-118.295006,"CA","Los Angeles",NA,"25616817","Carport","Perched high atop a sweeping lawn in Los Feliz, this ultra-private 1921 Mission Revival estate offers timeless charm on a generous 14,000+ sq ft lot. Anchoring the property is a fully reimagined 3 bed/3.5 bath main residence, complemented by a permitted architectural 1 bed/1 bath guest house. The home greets you with a graceful portico and gently curving bell-shaped staircase, flanked by elegant jade-filled pots -- a striking prelude to the sophistication within. Inside, light and space define t",NA,"1921","19210.33","","property_images/20809965_img1.jpg","https://www.zillow.com/homedetails/2073-N-Catalina-St-Los-Angeles-CA-90027/20809965_zpid/",2025-11-21 10:27:13.197662
"82872705","$3,695,000","1130 Westchester Pl, Los Angeles, CA 90019","6","5","9,735",379.56,"Single Family","For Sale",34.04961,-118.31745,"CA","Los Angeles",NA,"25569207","Carport","Historic Los Angeles Landmark, The Rives Mansion. A true architectural gem in Country Club Park, the Rives Mansion is a grand Beaux-Arts Mediterranean estate designed by Alfred Rosenheim and recognized as Los Angeles Historic-Cultural Monument #661. Built in 1913, the home is steeped in history and character, with nearly all of its original details beautifully preserved. Owned for over 60 years by the Sisters of Social Service, a progressive Benedictine order with Hungarian roots, the estate ser",NA,"1914","19140.55","","property_images/82872705_img1.jpg","https://www.zillow.com/homedetails/1130-Westchester-Pl-Los-Angeles-CA-90019/82872705_zpid/",2025-11-21 10:27:13.197662
"20028273","$1,699,000","3838 Buena Park Dr, Studio City, CA 91604","4","3","1,616",1051.36,"Single Family","For Sale",34.139374,-118.38877,"CA","Studio City",NA,"25602709","Carport","A compelling lifestyle awaits with this remarkable Mid-Century Modern, circa 1950 sited high in the hills of Studio City. Hip, relaxed, refined with a stylistic identity all its own, the property resides in divine harmony with its organic environment of towering trees and verdant mountain backdrop. Boundless, breathtaking city light and jetliner views are showcased through walls of glass and patio. Simplicity is the new luxury as sleek, clean lines of the exterior extend into the interior where ",NA,"1950",NA,"","property_images/20028273_img1.jpg","https://www.zillow.com/homedetails/3838-Buena-Park-Dr-Studio-City-CA-91604/20028273_zpid/",2025-11-21 10:27:13.197662
"20532916","$18,995,000","9705 Oak Pass Rd, Beverly Hills, CA 90210","6","9","8,829",2151.43,"Single Family","For Sale",34.117096,-118.429,"CA","Beverly Hills",NA,"25611235","Carport","This stunning new architectural gem, designed by the acclaimed Noah Walker, sets a new standard for luxury living. Nestled behind the prestigious gates of Oak Pass Road in Beverly Hills, this ultra-private estate offers a rare combination of seclusion and grandeur. Spanning across an expansive floor plan, the home features 6 spacious bedrooms and 9 lavish bathrooms, perfect for both intimate living and large-scale entertaining. The journey begins through an impressive glass pivot door, greeted b",NA,"2024","20240.58","","property_images/20532916_img1.jpg","https://www.zillow.com/homedetails/9705-Oak-Pass-Rd-Beverly-Hills-CA-90210/20532916_zpid/",2025-11-21 10:27:13.197662
